title,price_gbp,rating,url,page_num,rating_num,title_length,high_rating
"At The Existentialist Caf̩: Freedom, Being, and apricot cocktails with: Jean-Paul Sartre, Simone de Beauvoir, Albert Camus, Martin Heidegger, Edmund Husserl, Karl Jaspers, Maurice Merleau-Ponty and others",29.93,Five,https://books.toscrape.com/catalogue/at-the-existentialist-cafe-freedom-being-and-apricot-cocktails-with-jean-paul-sartre-simone-de-beauvoir-albert-camus-martin-heidegger-edmund-husserl-karl-jaspers-maurice-merleau-ponty-and-others_459/index.html,28,5,205,1
A Summer In Europe,44.34,Two,https://books.toscrape.com/catalogue/a-summer-in-europe_458/index.html,28,2,18,0
A Short History of Nearly Everything,52.4,Five,https://books.toscrape.com/catalogue/a-short-history-of-nearly-everything_457/index.html,28,5,36,1
A Gathering of Shadows (Shades of Magic #2),44.81,Four,https://books.toscrape.com/catalogue/a-gathering-of-shadows-shades-of-magic-2_456/index.html,28,4,43,1
The Sound Of Love,57.84,Five,https://books.toscrape.com/catalogue/the-sound-of-love_455/index.html,28,5,17,1
The Rise and Fall of the Third Reich: A History of Nazi Germany,39.67,Two,https://books.toscrape.com/catalogue/the-rise-and-fall-of-the-third-reich-a-history-of-nazi-germany_454/index.html,28,2,63,0
The Perks of Being a Wallflower,55.02,Three,https://books.toscrape.com/catalogue/the-perks-of-being-a-wallflower_453/index.html,28,3,31,0
The Mysterious Affair at Styles (Hercule Poirot #1),24.8,Four,https://books.toscrape.com/catalogue/the-mysterious-affair-at-styles-hercule-poirot-1_452/index.html,28,4,51,1
The Man Who Mistook His Wife for a Hat and Other Clinical Tales,59.45,Four,https://books.toscrape.com/catalogue/the-man-who-mistook-his-wife-for-a-hat-and-other-clinical-tales_451/index.html,28,4,63,1
The Makings of a Fatherless Child,31.58,Two,https://books.toscrape.com/catalogue/the-makings-of-a-fatherless-child_450/index.html,28,2,33,0
The Joy of Cooking,43.27,Four,https://books.toscrape.com/catalogue/the-joy-of-cooking_449/index.html,28,4,18,1
The Invention of Wings,37.34,One,https://books.toscrape.com/catalogue/the-invention-of-wings_448/index.html,28,1,22,0
The Hobbit (Middle-Earth Universe),17.8,Five,https://books.toscrape.com/catalogue/the-hobbit-middle-earth-universe_447/index.html,28,5,34,1
The Great Railway Bazaar,30.54,One,https://books.toscrape.com/catalogue/the-great-railway-bazaar_446/index.html,28,1,24,0
The Golden Compass (His Dark Materials #1),18.77,One,https://books.toscrape.com/catalogue/the-golden-compass-his-dark-materials-1_445/index.html,28,1,42,0
The God Delusion,46.85,Three,https://books.toscrape.com/catalogue/the-god-delusion_444/index.html,28,3,16,0
The Girl You Left Behind (The Girl You Left Behind #1),15.79,One,https://books.toscrape.com/catalogue/the-girl-you-left-behind-the-girl-you-left-behind-1_443/index.html,28,1,54,0
The Fellowship of the Ring (The Lord of the Rings #1),10.27,Two,https://books.toscrape.com/catalogue/the-fellowship-of-the-ring-the-lord-of-the-rings-1_442/index.html,28,2,53,0
The Collected Poems of W.B. Yeats (The Collected Works of W.B. Yeats #1),15.42,Five,https://books.toscrape.com/catalogue/the-collected-poems-of-wb-yeats-the-collected-works-of-wb-yeats-1_441/index.html,28,5,72,1
The Barefoot Contessa Cookbook,59.92,Five,https://books.toscrape.com/catalogue/the-barefoot-contessa-cookbook_440/index.html,29,5,30,1
Tell the Wolves I'm Home,50.96,Two,https://books.toscrape.com/catalogue/tell-the-wolves-im-home_439/index.html,29,2,24,0
Ship Leaves Harbor: Essays on Travel by a Recovering Journeyman,30.6,Three,https://books.toscrape.com/catalogue/ship-leaves-harbor-essays-on-travel-by-a-recovering-journeyman_438/index.html,29,3,63,0
Pride and Prejudice,19.27,Four,https://books.toscrape.com/catalogue/pride-and-prejudice_437/index.html,29,4,19,1
Musicophilia: Tales of Music and the Brain,46.58,One,https://books.toscrape.com/catalogue/musicophilia-tales-of-music-and-the-brain_436/index.html,29,1,42,0
Mere Christianity,48.51,Three,https://books.toscrape.com/catalogue/mere-christianity_435/index.html,29,3,17,0
Me Before You (Me Before You #1),19.02,One,https://books.toscrape.com/catalogue/me-before-you-me-before-you-1_434/index.html,29,1,32,0
In the Woods (Dublin Murder Squad #1),38.38,Two,https://books.toscrape.com/catalogue/in-the-woods-dublin-murder-squad-1_433/index.html,29,2,37,0
In Cold Blood,49.98,Four,https://books.toscrape.com/catalogue/in-cold-blood_432/index.html,29,4,13,1
How to Stop Worrying and Start Living,46.49,Five,https://books.toscrape.com/catalogue/how-to-stop-worrying-and-start-living_431/index.html,29,5,37,1
Give It Back,18.32,Two,https://books.toscrape.com/catalogue/give-it-back_430/index.html,29,2,12,0
"Girl, Interrupted",42.14,Three,https://books.toscrape.com/catalogue/girl-interrupted_429/index.html,29,3,17,0
Fun Home: A Family Tragicomic,56.59,Four,https://books.toscrape.com/catalogue/fun-home-a-family-tragicomic_428/index.html,29,4,29,1
"Fruits Basket, Vol. 6 (Fruits Basket #6)",20.96,Four,https://books.toscrape.com/catalogue/fruits-basket-vol-6-fruits-basket-6_427/index.html,29,4,40,1
Deception Point,40.32,Four,https://books.toscrape.com/catalogue/deception-point_426/index.html,29,4,15,1
"Death Note, Vol. 6: Give-and-Take (Death Note #6)",36.39,Three,https://books.toscrape.com/catalogue/death-note-vol-6-give-and-take-death-note-6_425/index.html,29,3,49,0
Catherine the Great: Portrait of a Woman,58.55,Four,https://books.toscrape.com/catalogue/catherine-the-great-portrait-of-a-woman_424/index.html,29,4,40,1
Better Homes and Gardens New Cook Book,39.61,Three,https://books.toscrape.com/catalogue/better-homes-and-gardens-new-cook-book_423/index.html,29,3,38,0
An Unquiet Mind: A Memoir of Moods and Madness,21.3,Three,https://books.toscrape.com/catalogue/an-unquiet-mind-a-memoir-of-moods-and-madness_422/index.html,29,3,46,0
A Year in Provence (Provence #1),56.88,Four,https://books.toscrape.com/catalogue/a-year-in-provence-provence-1_421/index.html,29,4,32,1
World Without End (The Pillars of the Earth #2),32.97,Four,https://books.toscrape.com/catalogue/world-without-end-the-pillars-of-the-earth-2_420/index.html,30,4,47,1
"Will Grayson, Will Grayson (Will Grayson, Will Grayson)",47.31,Four,https://books.toscrape.com/catalogue/will-grayson-will-grayson-will-grayson-will-grayson_419/index.html,30,4,55,1
Why Save the Bankers?: And Other Essays on Our Economic and Political Crisis,48.67,Two,https://books.toscrape.com/catalogue/why-save-the-bankers-and-other-essays-on-our-economic-and-political-crisis_418/index.html,30,2,76,0
Where She Went (If I Stay #2),41.73,Four,https://books.toscrape.com/catalogue/where-she-went-if-i-stay-2_417/index.html,30,4,29,1
What If?: Serious Scientific Answers to Absurd Hypothetical Questions,53.68,Four,https://books.toscrape.com/catalogue/what-if-serious-scientific-answers-to-absurd-hypothetical-questions_416/index.html,30,4,69,1
Two Summers,14.64,One,https://books.toscrape.com/catalogue/two-summers_415/index.html,30,1,11,0
This Is Your Brain on Music: The Science of a Human Obsession,38.4,One,https://books.toscrape.com/catalogue/this-is-your-brain-on-music-the-science-of-a-human-obsession_414/index.html,30,1,61,0
The Secret Garden,15.08,Four,https://books.toscrape.com/catalogue/the-secret-garden_413/index.html,30,4,17,1
The Raven King (The Raven Cycle #4),30.57,Two,https://books.toscrape.com/catalogue/the-raven-king-the-raven-cycle-4_412/index.html,30,2,35,0
The Raven Boys (The Raven Cycle #1),57.74,Four,https://books.toscrape.com/catalogue/the-raven-boys-the-raven-cycle-1_411/index.html,30,4,35,1
The Power Greens Cookbook: 140 Delicious Superfood Recipes,11.05,Five,https://books.toscrape.com/catalogue/the-power-greens-cookbook-140-delicious-superfood-recipes_410/index.html,30,5,58,1
The Metamorphosis,28.58,One,https://books.toscrape.com/catalogue/the-metamorphosis_409/index.html,30,1,17,0
The Mathews Men: Seven Brothers and the War Against Hitler's U-boats,42.91,Five,https://books.toscrape.com/catalogue/the-mathews-men-seven-brothers-and-the-war-against-hitlers-u-boats_408/index.html,30,5,68,1
The Little Paris Bookshop,24.73,Three,https://books.toscrape.com/catalogue/the-little-paris-bookshop_407/index.html,30,3,25,0
The Hiding Place,55.91,Four,https://books.toscrape.com/catalogue/the-hiding-place_406/index.html,30,4,16,1
The Grand Design,13.76,Three,https://books.toscrape.com/catalogue/the-grand-design_405/index.html,30,3,16,0
The Firm,45.56,Three,https://books.toscrape.com/catalogue/the-firm_404/index.html,30,3,8,0
The Fault in Our Stars,47.22,One,https://books.toscrape.com/catalogue/the-fault-in-our-stars_403/index.html,30,1,22,0
The False Prince (The Ascendance Trilogy #1),56.0,Five,https://books.toscrape.com/catalogue/the-false-prince-the-ascendance-trilogy-1_402/index.html,30,5,44,1
The Expatriates,44.58,Two,https://books.toscrape.com/catalogue/the-expatriates_401/index.html,30,2,15,0
The Dream Thieves (The Raven Cycle #2),34.5,One,https://books.toscrape.com/catalogue/the-dream-thieves-the-raven-cycle-2_400/index.html,31,1,38,0
The Darkest Corners,11.33,Five,https://books.toscrape.com/catalogue/the-darkest-corners_399/index.html,31,5,19,1
The Crossover,38.77,Four,https://books.toscrape.com/catalogue/the-crossover_398/index.html,31,4,13,1
The 5th Wave (The 5th Wave #1),11.83,Two,https://books.toscrape.com/catalogue/the-5th-wave-the-5th-wave-1_397/index.html,31,2,30,0
Tell the Wind and Fire,45.51,Three,https://books.toscrape.com/catalogue/tell-the-wind-and-fire_396/index.html,31,3,22,0
Tell Me Three Things,41.81,One,https://books.toscrape.com/catalogue/tell-me-three-things_395/index.html,31,1,20,0
Talking to Girls About Duran Duran: One Young Man's Quest for True Love and a Cooler Haircut,25.15,Four,https://books.toscrape.com/catalogue/talking-to-girls-about-duran-duran-one-young-mans-quest-for-true-love-and-a-cooler-haircut_394/index.html,31,4,92,1
Siddhartha,34.22,Five,https://books.toscrape.com/catalogue/siddhartha_393/index.html,31,5,10,1
Shiver (The Wolves of Mercy Falls #1),16.23,Five,https://books.toscrape.com/catalogue/shiver-the-wolves-of-mercy-falls-1_392/index.html,31,5,37,1
Remember Me?,11.48,Three,https://books.toscrape.com/catalogue/remember-me_391/index.html,31,3,12,0
Red Dragon (Hannibal Lecter #1),23.37,Three,https://books.toscrape.com/catalogue/red-dragon-hannibal-lecter-1_390/index.html,31,3,31,0
Peak: Secrets from the New Science of Expertise,16.28,Two,https://books.toscrape.com/catalogue/peak-secrets-from-the-new-science-of-expertise_389/index.html,31,2,47,0
My Mother Was Nuts,31.63,Four,https://books.toscrape.com/catalogue/my-mother-was-nuts_388/index.html,31,4,18,1
Mexican Today: New and Rediscovered Recipes for Contemporary Kitchens,24.91,Five,https://books.toscrape.com/catalogue/mexican-today-new-and-rediscovered-recipes-for-contemporary-kitchens_387/index.html,31,5,69,1
Maybe Something Beautiful: How Art Transformed a Neighborhood,22.54,One,https://books.toscrape.com/catalogue/maybe-something-beautiful-how-art-transformed-a-neighborhood_386/index.html,31,1,61,0
Lola and the Boy Next Door (Anna and the French Kiss #2),23.63,Four,https://books.toscrape.com/catalogue/lola-and-the-boy-next-door-anna-and-the-french-kiss-2_385/index.html,31,4,56,1
Logan Kade (Fallen Crest High #5.5),13.12,Two,https://books.toscrape.com/catalogue/logan-kade-fallen-crest-high-55_384/index.html,31,2,35,0
Last One Home (New Beginnings #1),59.98,Three,https://books.toscrape.com/catalogue/last-one-home-new-beginnings-1_383/index.html,31,3,33,0
Killing Floor (Jack Reacher #1),31.49,Four,https://books.toscrape.com/catalogue/killing-floor-jack-reacher-1_382/index.html,31,4,31,1
Kill the Boy Band,15.52,Five,https://books.toscrape.com/catalogue/kill-the-boy-band_381/index.html,31,5,17,1
Isla and the Happily Ever After (Anna and the French Kiss #3),48.13,Five,https://books.toscrape.com/catalogue/isla-and-the-happily-ever-after-anna-and-the-french-kiss-3_380/index.html,32,5,61,1
If I Stay (If I Stay #1),38.13,Five,https://books.toscrape.com/catalogue/if-i-stay-if-i-stay-1_379/index.html,32,5,24,1
I Know Why the Caged Bird Sings (Maya Angelou's Autobiography #1),36.55,Two,https://books.toscrape.com/catalogue/i-know-why-the-caged-bird-sings-maya-angelous-autobiography-1_378/index.html,32,2,65,0
Harry Potter and the Deathly Hallows (Harry Potter #7),23.32,One,https://books.toscrape.com/catalogue/harry-potter-and-the-deathly-hallows-harry-potter-7_377/index.html,32,1,54,0
"Fruits Basket, Vol. 5 (Fruits Basket #5)",16.33,One,https://books.toscrape.com/catalogue/fruits-basket-vol-5-fruits-basket-5_376/index.html,32,1,40,0
Foundation (Foundation (Publication Order) #1),32.42,One,https://books.toscrape.com/catalogue/foundation-foundation-publication-order-1_375/index.html,32,1,46,0
Fool Me Once,16.96,One,https://books.toscrape.com/catalogue/fool-me-once_374/index.html,32,1,12,0
Find Her (Detective D.D. Warren #8),22.37,One,https://books.toscrape.com/catalogue/find-her-detective-dd-warren-8_373/index.html,32,1,35,0
Evicted: Poverty and Profit in the American City,42.27,One,https://books.toscrape.com/catalogue/evicted-poverty-and-profit-in-the-american-city_372/index.html,32,1,48,0
Drama,38.7,Two,https://books.toscrape.com/catalogue/drama_371/index.html,32,2,5,0
Dracula the Un-Dead,35.63,Five,https://books.toscrape.com/catalogue/dracula-the-un-dead_370/index.html,32,5,19,1
Digital Fortress,58.0,Five,https://books.toscrape.com/catalogue/digital-fortress_369/index.html,32,5,16,1
"Death Note, Vol. 5: Whiteout (Death Note #5)",52.41,One,https://books.toscrape.com/catalogue/death-note-vol-5-whiteout-death-note-5_368/index.html,32,1,44,0
"Data, A Love Story: How I Gamed Online Dating to Meet My Match",32.35,Three,https://books.toscrape.com/catalogue/data-a-love-story-how-i-gamed-online-dating-to-meet-my-match_367/index.html,32,3,62,0
Critique of Pure Reason,20.75,One,https://books.toscrape.com/catalogue/critique-of-pure-reason_366/index.html,32,1,23,0
Booked,17.49,Five,https://books.toscrape.com/catalogue/booked_365/index.html,32,5,6,1
"Blue Lily, Lily Blue (The Raven Cycle #3)",34.13,Five,https://books.toscrape.com/catalogue/blue-lily-lily-blue-the-raven-cycle-3_364/index.html,32,5,41,1
Approval Junkie: Adventures in Caring Too Much,58.81,Five,https://books.toscrape.com/catalogue/approval-junkie-adventures-in-caring-too-much_363/index.html,32,5,46,1
An Abundance of Katherines,10.0,Five,https://books.toscrape.com/catalogue/an-abundance-of-katherines_362/index.html,32,5,26,1
America's War for the Greater Middle East: A Military History,51.22,Two,https://books.toscrape.com/catalogue/americas-war-for-the-greater-middle-east-a-military-history_361/index.html,32,2,61,0
Alight (The Generations Trilogy #2),58.59,Four,https://books.toscrape.com/catalogue/alight-the-generations-trilogy-2_360/index.html,33,4,35,1
A Girl's Guide to Moving On (New Beginnings #2),31.3,One,https://books.toscrape.com/catalogue/a-girls-guide-to-moving-on-new-beginnings-2_359/index.html,33,1,47,0
A Game of Thrones (A Song of Ice and Fire #1),46.42,Two,https://books.toscrape.com/catalogue/a-game-of-thrones-a-song-of-ice-and-fire-1_358/index.html,33,2,45,0
A Feast for Crows (A Song of Ice and Fire #4),17.21,Four,https://books.toscrape.com/catalogue/a-feast-for-crows-a-song-of-ice-and-fire-4_357/index.html,33,4,45,1
A Clash of Kings (A Song of Ice and Fire #2),10.79,Three,https://books.toscrape.com/catalogue/a-clash-of-kings-a-song-of-ice-and-fire-2_356/index.html,33,3,44,0
Vogue Colors A to Z: A Fashion Coloring Book,52.35,Four,https://books.toscrape.com/catalogue/vogue-colors-a-to-z-a-fashion-coloring-book_355/index.html,33,4,44,1
The Shining (The Shining #1),27.88,Three,https://books.toscrape.com/catalogue/the-shining-the-shining-1_354/index.html,33,3,28,0
The Pilgrim's Progress,50.26,Two,https://books.toscrape.com/catalogue/the-pilgrims-progress_353/index.html,33,2,22,0
The Perfect Play (Play by Play #1),59.99,Three,https://books.toscrape.com/catalogue/the-perfect-play-play-by-play-1_352/index.html,33,3,34,0
The Passion of Dolssa,28.32,Five,https://books.toscrape.com/catalogue/the-passion-of-dolssa_351/index.html,33,5,21,1
The Jazz of Physics: The Secret Link Between Music and the Structure of the Universe,38.71,Three,https://books.toscrape.com/catalogue/the-jazz-of-physics-the-secret-link-between-music-and-the-structure-of-the-universe_350/index.html,33,3,84,0
The Hunger Games (The Hunger Games #1),29.85,Five,https://books.toscrape.com/catalogue/the-hunger-games-the-hunger-games-1_349/index.html,33,5,38,1
The Hound of the Baskervilles (Sherlock Holmes #5),14.82,Two,https://books.toscrape.com/catalogue/the-hound-of-the-baskervilles-sherlock-holmes-5_348/index.html,33,2,50,0
The Gunning of America: Business and the Making of American Gun Culture,16.81,Four,https://books.toscrape.com/catalogue/the-gunning-of-america-business-and-the-making-of-american-gun-culture_347/index.html,33,4,71,1
The Geography of Bliss: One Grump's Search for the Happiest Places in the World,28.23,Two,https://books.toscrape.com/catalogue/the-geography-of-bliss-one-grumps-search-for-the-happiest-places-in-the-world_346/index.html,33,2,79,0
The Demonists (Demonist #1),52.11,Two,https://books.toscrape.com/catalogue/the-demonists-demonist-1_345/index.html,33,2,27,0
"The Demon Prince of Momochi House, Vol. 4 (The Demon Prince of Momochi House #4)",27.88,Two,https://books.toscrape.com/catalogue/the-demon-prince-of-momochi-house-vol-4-the-demon-prince-of-momochi-house-4_344/index.html,33,2,80,0
The Bone Hunters (Lexy Vaughan & Steven Macaulay #2),59.71,Three,https://books.toscrape.com/catalogue/the-bone-hunters-lexy-vaughan-steven-macaulay-2_343/index.html,33,3,52,0
The Beast (Black Dagger Brotherhood #14),46.08,Five,https://books.toscrape.com/catalogue/the-beast-black-dagger-brotherhood-14_342/index.html,33,5,40,1
Some Women,13.73,Five,https://books.toscrape.com/catalogue/some-women_341/index.html,33,5,10,1
Shopaholic Ties the Knot (Shopaholic #3),48.39,Five,https://books.toscrape.com/catalogue/shopaholic-ties-the-knot-shopaholic-3_340/index.html,34,5,40,1
Paper and Fire (The Great Library #2),49.45,Five,https://books.toscrape.com/catalogue/paper-and-fire-the-great-library-2_339/index.html,34,5,37,1
Outlander (Outlander #1),19.67,Five,https://books.toscrape.com/catalogue/outlander-outlander-1_338/index.html,34,5,24,1
"Orchestra of Exiles: The Story of Bronislaw Huberman, the Israel Philharmonic, and the One Thousand Jews He Saved from Nazi Horrors",12.36,Three,https://books.toscrape.com/catalogue/orchestra-of-exiles-the-story-of-bronislaw-huberman-the-israel-philharmonic-and-the-one-thousand-jews-he-saved-from-nazi-horrors_337/index.html,34,3,131,0
No One Here Gets Out Alive,20.02,Five,https://books.toscrape.com/catalogue/no-one-here-gets-out-alive_336/index.html,34,5,26,1
Night Shift (Night Shift #1-20),12.75,Four,https://books.toscrape.com/catalogue/night-shift-night-shift-1-20_335/index.html,34,4,31,1
Needful Things,47.51,Four,https://books.toscrape.com/catalogue/needful-things_334/index.html,34,4,14,1
Mockingjay (The Hunger Games #3),20.44,Four,https://books.toscrape.com/catalogue/mockingjay-the-hunger-games-3_333/index.html,34,4,32,1
Misery,34.79,Two,https://books.toscrape.com/catalogue/misery_332/index.html,34,2,6,0
Little Women (Little Women #1),28.07,Four,https://books.toscrape.com/catalogue/little-women-little-women-1_331/index.html,34,4,30,1
It,25.01,Three,https://books.toscrape.com/catalogue/it_330/index.html,34,3,2,0
Harry Potter and the Sorcerer's Stone (Harry Potter #1),13.9,Three,https://books.toscrape.com/catalogue/harry-potter-and-the-sorcerers-stone-harry-potter-1_329/index.html,34,3,55,0
Harry Potter and the Prisoner of Azkaban (Harry Potter #3),24.17,Four,https://books.toscrape.com/catalogue/harry-potter-and-the-prisoner-of-azkaban-harry-potter-3_328/index.html,34,4,58,1
Harry Potter and the Order of the Phoenix (Harry Potter #5),31.63,Four,https://books.toscrape.com/catalogue/harry-potter-and-the-order-of-the-phoenix-harry-potter-5_327/index.html,34,4,59,1
Harry Potter and the Half-Blood Prince (Harry Potter #6),48.75,Five,https://books.toscrape.com/catalogue/harry-potter-and-the-half-blood-prince-harry-potter-6_326/index.html,34,5,56,1
Harry Potter and the Chamber of Secrets (Harry Potter #2),14.74,One,https://books.toscrape.com/catalogue/harry-potter-and-the-chamber-of-secrets-harry-potter-2_325/index.html,34,1,57,0
Gone with the Wind,32.49,Three,https://books.toscrape.com/catalogue/gone-with-the-wind_324/index.html,34,3,18,0
God Is Not Great: How Religion Poisons Everything,27.8,One,https://books.toscrape.com/catalogue/god-is-not-great-how-religion-poisons-everything_323/index.html,34,1,49,0
Girl With a Pearl Earring,26.77,One,https://books.toscrape.com/catalogue/girl-with-a-pearl-earring_322/index.html,34,1,25,0
"Fruits Basket, Vol. 4 (Fruits Basket #4)",50.44,Four,https://books.toscrape.com/catalogue/fruits-basket-vol-4-fruits-basket-4_321/index.html,34,4,40,1
Far From True (Promise Falls Trilogy #2),34.93,Two,https://books.toscrape.com/catalogue/far-from-true-promise-falls-trilogy-2_320/index.html,35,2,40,0
Dark Lover (Black Dagger Brotherhood #1),12.87,One,https://books.toscrape.com/catalogue/dark-lover-black-dagger-brotherhood-1_319/index.html,35,1,40,0
Confessions of a Shopaholic (Shopaholic #1),48.94,Two,https://books.toscrape.com/catalogue/confessions-of-a-shopaholic-shopaholic-1_318/index.html,35,2,43,0
Changing the Game (Play by Play #2),13.38,Three,https://books.toscrape.com/catalogue/changing-the-game-play-by-play-2_317/index.html,35,3,35,0
Candide,58.63,Three,https://books.toscrape.com/catalogue/candide_316/index.html,35,3,7,0
Can You Keep a Secret?,21.94,One,https://books.toscrape.com/catalogue/can-you-keep-a-secret_315/index.html,35,1,22,0
Atlas Shrugged,26.58,Five,https://books.toscrape.com/catalogue/atlas-shrugged_314/index.html,35,5,14,1
Animal Farm,57.22,Three,https://books.toscrape.com/catalogue/animal-farm_313/index.html,35,3,11,0
A Walk to Remember,56.43,One,https://books.toscrape.com/catalogue/a-walk-to-remember_312/index.html,35,1,18,0
A New Earth: Awakening to Your Life's Purpose,55.65,Five,https://books.toscrape.com/catalogue/a-new-earth-awakening-to-your-lifes-purpose_311/index.html,35,5,45,1
"A History of God: The 4,000-Year Quest of Judaism, Christianity, and Islam",27.62,One,https://books.toscrape.com/catalogue/a-history-of-god-the-4000-year-quest-of-judaism-christianity-and-islam_310/index.html,35,1,74,0
'Salem's Lot,49.56,Four,https://books.toscrape.com/catalogue/salems-lot_309/index.html,35,4,12,1
Zero History (Blue Ant #3),34.77,One,https://books.toscrape.com/catalogue/zero-history-blue-ant-3_308/index.html,35,1,26,0
Wuthering Heights,17.73,Three,https://books.toscrape.com/catalogue/wuthering-heights_307/index.html,35,3,17,0
World War Z: An Oral History of the Zombie War,21.8,One,https://books.toscrape.com/catalogue/world-war-z-an-oral-history-of-the-zombie-war_306/index.html,35,1,46,0
Wild: From Lost to Found on the Pacific Crest Trail,46.02,Three,https://books.toscrape.com/catalogue/wild-from-lost-to-found-on-the-pacific-crest-trail_305/index.html,35,3,51,0
"Where'd You Go, Bernadette",18.13,One,https://books.toscrape.com/catalogue/whered-you-go-bernadette_304/index.html,35,1,26,0
When You Are Engulfed in Flames,30.89,Five,https://books.toscrape.com/catalogue/when-you-are-engulfed-in-flames_303/index.html,35,5,31,1
We the People: The Modern-Day Figures Who Have Reshaped and Affirmed the Founding Fathers' Vision of America,31.95,Three,https://books.toscrape.com/catalogue/we-the-people-the-modern-day-figures-who-have-reshaped-and-affirmed-the-founding-fathers-vision-of-america_302/index.html,35,3,108,0
We Are All Completely Beside Ourselves,24.04,One,https://books.toscrape.com/catalogue/we-are-all-completely-beside-ourselves_301/index.html,35,1,38,0
Walk the Edge (Thunder Road #2),32.36,Three,https://books.toscrape.com/catalogue/walk-the-edge-thunder-road-2_300/index.html,36,3,31,0
Voyager (Outlander #3),21.07,Five,https://books.toscrape.com/catalogue/voyager-outlander-3_299/index.html,36,5,22,1
Very Good Lives: The Fringe Benefits of Failure and the Importance of Imagination,50.66,Three,https://books.toscrape.com/catalogue/very-good-lives-the-fringe-benefits-of-failure-and-the-importance-of-imagination_298/index.html,36,3,81,0
Vegan Vegetarian Omnivore: Dinner for Everyone at the Table,13.66,Two,https://books.toscrape.com/catalogue/vegan-vegetarian-omnivore-dinner-for-everyone-at-the-table_297/index.html,36,2,59,0
"Unstuffed: Decluttering Your Home, Mind, and Soul",58.09,One,https://books.toscrape.com/catalogue/unstuffed-decluttering-your-home-mind-and-soul_296/index.html,36,1,49,0
Under the Banner of Heaven: A Story of Violent Faith,30.0,One,https://books.toscrape.com/catalogue/under-the-banner-of-heaven-a-story-of-violent-faith_295/index.html,36,1,52,0
Two Boys Kissing,32.74,Two,https://books.toscrape.com/catalogue/two-boys-kissing_294/index.html,36,2,16,0
Twilight (Twilight #1),41.93,Two,https://books.toscrape.com/catalogue/twilight-twilight-1_293/index.html,36,2,22,0
Twenties Girl,42.8,Two,https://books.toscrape.com/catalogue/twenties-girl_292/index.html,36,2,13,0
"Trespassing Across America: One Man's Epic, Never-Done-Before (and Sort of Illegal) Hike Across the Heartland",53.51,One,https://books.toscrape.com/catalogue/trespassing-across-america-one-mans-epic-never-done-before-and-sort-of-illegal-hike-across-the-heartland_291/index.html,36,1,109,0
Three-Martini Lunch,23.21,Three,https://books.toscrape.com/catalogue/three-martini-lunch_290/index.html,36,3,19,0
"Thinking, Fast and Slow",21.14,One,https://books.toscrape.com/catalogue/thinking-fast-and-slow_289/index.html,36,1,23,0
The Wild Robot,56.07,Three,https://books.toscrape.com/catalogue/the-wild-robot_288/index.html,36,3,14,0
"The Wicked + The Divine, Vol. 3: Commercial Suicide (The Wicked + The Divine)",14.41,Three,https://books.toscrape.com/catalogue/the-wicked-the-divine-vol-3-commercial-suicide-the-wicked-the-divine_287/index.html,36,3,77,0
The Undomestic Goddess,45.75,Four,https://books.toscrape.com/catalogue/the-undomestic-goddess_286/index.html,36,4,22,1
The Travelers,15.77,One,https://books.toscrape.com/catalogue/the-travelers_285/index.html,36,1,13,0
The Tipping Point: How Little Things Can Make a Big Difference,10.02,Two,https://books.toscrape.com/catalogue/the-tipping-point-how-little-things-can-make-a-big-difference_284/index.html,36,2,62,0
The Thing About Jellyfish,48.77,One,https://books.toscrape.com/catalogue/the-thing-about-jellyfish_283/index.html,36,1,25,0
The Stand,57.86,Two,https://books.toscrape.com/catalogue/the-stand_282/index.html,36,2,9,0
The Smitten Kitchen Cookbook,23.59,One,https://books.toscrape.com/catalogue/the-smitten-kitchen-cookbook_281/index.html,36,1,28,0
The Silkworm (Cormoran Strike #2),23.05,Five,https://books.toscrape.com/catalogue/the-silkworm-cormoran-strike-2_280/index.html,37,5,33,1
"The Sandman, Vol. 3: Dream Country (The Sandman (volumes) #3)",55.55,Five,https://books.toscrape.com/catalogue/the-sandman-vol-3-dream-country-the-sandman-volumes-3_279/index.html,37,5,61,1
The Rose & the Dagger (The Wrath and the Dawn #2),58.64,Four,https://books.toscrape.com/catalogue/the-rose-the-dagger-the-wrath-and-the-dawn-2_278/index.html,37,4,49,1
The Road to Little Dribbling: Adventures of an American in Britain (Notes From a Small Island #2),23.21,One,https://books.toscrape.com/catalogue/the-road-to-little-dribbling-adventures-of-an-american-in-britain-notes-from-a-small-island-2_277/index.html,37,1,97,0
The Rise of Theodore Roosevelt (Theodore Roosevelt #1),42.57,Three,https://books.toscrape.com/catalogue/the-rise-of-theodore-roosevelt-theodore-roosevelt-1_276/index.html,37,3,54,0
The Restaurant at the End of the Universe (Hitchhiker's Guide to the Galaxy #2),10.92,One,https://books.toscrape.com/catalogue/the-restaurant-at-the-end-of-the-universe-hitchhikers-guide-to-the-galaxy-2_275/index.html,37,1,79,0
The Rest Is Noise: Listening to the Twentieth Century,34.77,One,https://books.toscrape.com/catalogue/the-rest-is-noise-listening-to-the-twentieth-century_274/index.html,37,1,53,0
The Red Tent,35.66,Five,https://books.toscrape.com/catalogue/the-red-tent_273/index.html,37,5,12,1
